post_id,name,post,hashtag
Cmb2axdvdNT,공구전용,"[공동구매]
콜라, 사이다 이제 그만! 콤부티로 바꿔보세요 🙂
땡베맘 강력추천👍🏻
#작심랩 #콤부티 3차 𝐨𝐩𝐞𝐧 𝐞𝐯𝐞𝐧𝐭
• 문의는 𝐃𝐌
• 구입은 프로필링크 𝐜𝐥𝐢𝐜𝐤
.
.
‼️현재 800박스 판매완료‼️
파인애플맛이 추가되어
총 8가지맛!
원하시는 맛으로 다양하게 구매하세요🧡
.
술 못하시는 분들!
연말모임 또는 #크리스마스 파티&홈파티때 콤부티 추천드려요🍷
.
.
.
✔️ 첫구매는 7+1 구성 추천드리고
✔️ 꾸준히 드시는 분들은 21+3 구성(맛별로 3박스씩) 추천드려요
⇢ 1박스*24박스 구매할때보다 무려 69,700원 이득입니다 🙊
---------------------------------------------------------------------------------------------------------
.
🟢 12월 구매완료 𝐞𝐯𝐞𝐧𝐭
@hi.thankyouvery 오픈피드에
구매완료+핸드폰뒷번호4자리를 남겨주세요 😊
추첨을 통해 스타벅스 기프티콘 증정
---------------------------------------------------------------------------------------------------------
.
.
작심랩 콤부티는 입덧때부터 이어진 지긋지긋한 콜라중독을
끊을 수 있도록 도와준 고마운녀석이예요 👍🏻
혹시 더 괜찮은 콤부차가 있을까 싶어 다양하게 테스트했었는데
작심랩 콤부티를 이길 수 있던 제품은 없었어요❌️
콤부차 특유의 쿰쿰한맛때문에 멀리하셨다면 저믿고 작심랩콤부티 드셔보세요❤️
.
.
.
🔎 콤부티란?
홍차나 녹차를 효모와 유익균으로 발효시킨 음료
발효과정에서 다양한 영양분과
자연탄산이 생성되어 가볍고 건강하게
즐길 수 있어요
.
.
남녀노소 누구나 거부감없는
달콤상콤한 맛으로
• 평소 소화가 잘 안되시는 분 또는 물을 자주 안드시는 분(저네요..🤭)
• 기름진 음식을 먹을때
• 시원한 탄산음료가 땡길때
• 운동후 갈증이 날때 특히 추천드려요👍🏻
.
.
.
✅️ 칼로리 비교
콜라 500ml기준 216Kcal
콤부티 1포 15Kcal
무려 콜라의 1/15 이라니.......... 😱
.
(콜라 달고살던 나,
그동안 뭘 때려넣은거니 😭)
.
.
🏷 녹차보다 가벼운 카페인! 단, 10mg
아메리카노 Tall(225mg) < 콜라 500ml(50mg) < 콤부티 1포(10mg)
🏷 설탕은 1mg도 넣지않은 슈가프리
🏷 프로바이오틱스+유산균19종 함유
🏷 간편한 스틱헝태
🏷 맛도 8가지로 다양해서! 골라먹는 재미가 있고
솔직히 8가지면 한두가지 맛없을수도 있는데 다 맛있다는 😄
.
✓ 샤인머스캣맛
✓ 체리콕맛
✓ 레몬맛
✓ 자몽맛
✓ 블루베리맛
✓ 복숭아맛
✓ 매실맛
✓ 파인애플맛 ⁿᵉʷ
.
.
✅️ 옵션을 선택해주세요
• 1박스(맛선택가능)
• 5박스+1박스증정(같은맛으로6박스)
• 7박스+1박스증정(맛별로1박스씩)
• 14박스+2박스증정(맛별로2박스씩)
• 21박스+3박스증정(맛별로3박스씩)
.
#작심랩콤부티#콤부차#콤부차공구#콤부티공구#먹스타그램#맛스타그램#다이어트#다이어터#헬스#필라테스#헬스타그램#오운완#운동하는여자#효소#효소공구#콤부티추천#콤부차추천#집스타그램#오늘의집#집들이선물#술스타그램#해독주스#월드컵#크리스마스파티#크리스마스선물#크리스마스홈파티#홈파티","['#작심랩', '#콤부티', '#크리스마스', '#작심랩콤부티', '#콤부차', '#콤부차공구', '#콤부티공구', '#먹스타그램', '#맛스타그램', '#다이어트', '#다이어터', '#헬스', '#필라테스', '#헬스타그램', '#오운완', '#운동하는여자', '#효소', '#효소공구', '#콤부티추천', '#콤부차추천', '#집스타그램', '#오늘의집', '#집들이선물', '#술스타그램', '#해독주스', '#월드컵', '#크리스마스파티', '#크리스마스선물', '#크리스마스홈파티', '#홈파티']"
CmbraDWrxON,아기모델세운,"#전세운🐰

- 

우이동 금손에서 토끼 슈트가 나왔다.
정말 ..12시에 알람 맞추고,  릴렉스 하면서 
차분히 기다렸다가 겟🤎

세우니가 입은 사이즈는 L
정말 딱 예쁘게 맞는다.

이옷은 다리 기장이 살짝 짧지만, 반스타킹 또는 스타킹,
쫄바지 함께 입으면 완전 찰떡으로 어울릴것 같다.
소재 진짜 완전 부들부들🤎

세우니가 입으니 왠지 곰토끼 🧸+🐰 
느낌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

택배 오자마자 세탁 후  오늘 첫개시🤎
어두운 초록인데 색감을 보니 스벅 생각나서
스벅으로 밤마실 다녀옴🤎

정말 귀여움 폭발...
미쳤음.. 

-

세우니 옷은?
🧸 @mrs.ui_dong

#우이동금손 #토끼슈트 #🐰 #곰토끼 #아기모델
#아기모델그램 #전세운 #baby #kid #kids 
#내돈내산 #아기옷 #아기옷추천 #17개월아기 
#전세운 #스타벅스 #트리 #크리스마스 #의상","['#전세운', '#우이동금손', '#토끼슈트', '#곰토끼', '#아기모델', '#아기모델그램', '#전세운', '#baby', '#kid', '#kids', '#내돈내산', '#아기옷', '#아기옷추천', '#17개월아기', '#전세운', '#스타벅스', '#트리', '#크리스마스', '#의상']"
Cmbp9ckBGuq,견우,"Christmas D-4🎄⭐️
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
쪽팔림.",[]
Cmb0Iepr833,손선영,"#제본넘김 #끝 #공주놀이 

마지막 10일간 박사 동기 선생님들과 턴잇인과의 사투를 벌였다.미국 프랑스 한국 세 국가의 시차를 다 무시하고 단톡방이 24시간 돌아갔다. 아무도 쉽게 잠들수 없었던 날들이지만 함께여서 버틸 수 있었다. 

앞으로 완제본 받을 때 까지 자잘한 일들은 여전히 남았다. 끝날때 까지 끝난 것은 아니지만, 그래도 오늘은 나한테 상을 준다!!!

#제발무사히도서관까지업로드되길
#턴잇인 #턴잇인사라져 #박사 #대학원 #논문 #크리스마스 #팔레드신 #오오티디","['#제본넘김', '#끝', '#공주놀이', '#제발무사히도서관까지업로드되길', '#턴잇인', '#턴잇인사라져', '#박사', '#대학원', '#논문', '#크리스마스', '#팔레드신', '#오오티디']"
CmbwOQxLnrZ,ユナ,"나랑 눈오리만들래?🐥
•
•
•
•
•
Photo by 혈육
#コーデ  #겨울#크리스마스#선팔환영 #koreangirl #크리스마스#눈오리#강남
#눈
#일상#07#06#05#패션#ootd#여친짤#맞팔#오오티디#선팔#followforfollowback#좋반테러#likeforlikes#likeforfollow#dailygram#겨울감성#fff#좋반#dailylook #롱패딩","['#コーデ', '#겨울', '#크리스마스', '#선팔환영', '#koreangirl', '#크리스마스', '#눈오리', '#강남', '#눈', '#일상', '#07', '#06', '#05', '#패션', '#ootd', '#여친짤', '#맞팔', '#오오티디', '#선팔', '#followforfollowback', '#좋반테러', '#likeforlikes', '#likeforfollow', '#dailygram', '#겨울감성', '#fff', '#좋반', '#dailylook', '#롱패딩']"
Cmb5ktNPhJp,si,"많은 일이 있었던 2022년..
2023년까지 D-10

#일상#일상스타그램#08#08년생#학생#중학생#거울샷#2022#크리스마스#솔크#일상사진","['#일상', '#일상스타그램', '#08', '#08년생', '#학생', '#중학생', '#거울샷', '#2022', '#크리스마스', '#솔크', '#일상사진']"
CmV_M-_PCwF,"내가,","선물로도 좋은 고급스러운 유리돔 🌷
색상 - 레드, 블루, 핑크

✔ 내가, 꽃
✔ 서울 중랑구 중랑천로10길 87, 1층
✔ ᴏᴘᴇɴ 11:00 l ᴄʟᴏsᴇᴅ 20:00
✔ Sat. 11:00 ~ 15:00 l Sun. Off",[]
CmbwjV7LC7n,정지영,"우리의망년회

이번주크리스마슨데왜기분이안날까?

내년엔대박은아니더라도
아프지는말자!♡
다들건강합시다

#2022년 #망년회 #이번주 #크리스마스 #꿈꾸는요리사 #꿈요 #가나슈 #케잌 #참치 #신호동 #도꾸이 #술스타그램 #안주맛집","['#2022년', '#망년회', '#이번주', '#크리스마스', '#꿈꾸는요리사', '#꿈요', '#가나슈', '#케잌', '#참치', '#신호동', '#도꾸이', '#술스타그램', '#안주맛집']"
CmbuUb2PYUg,그냥,"12월도 금방이다.
-
-
#부둣가 #캐논 #캐논이미지스토밍 #바다 #반영사진 #12월 #크리스마스 #겨울 #겨울바다 #문현 #사진 #취미 #사진계정소통","['#부둣가', '#캐논', '#캐논이미지스토밍', '#바다', '#반영사진', '#12월', '#크리스마스', '#겨울', '#겨울바다', '#문현', '#사진', '#취미', '#사진계정소통']"
CmbrggYvYJe,《대한민국이네🇰🇷》,"장꾸들이랑 크리스마스 즐기러🎄🎄

#프레젠트모먼트 
#망원동 #망원동소품샵 
#크리스마스","['#프레젠트모먼트', '#망원동', '#망원동소품샵', '#크리스마스']"
Cmb4hXtvAdL,홍리데이,🎄,[]
CDv79_uJQoT,김지은,그래 쉬우면 재미없지 😤 비가 웬 말 🤬🤬🤬,[]
CmbuD2Dvinz,그로너,"캠핑메뉴 추천❗️손말이고기✋🥩

건강과 비주얼을 모두 챙길 수 있는 메뉴예요.
취향에 맞는 채소를 넣어 돌돌 말아 구우면 끝!

마무리로 된장밥까지…🤤

클캠 메뉴로 와인과 함께 먹어도 맛있을 것 같아요🫶🏻",[]
CmbrQ_yv1Jb,ᕼYE,"❄️
.
#파리바게뜨  #파리바게뜨케익 #파리바게뜨케이크#파바 #제조기사 #제빵기사 #bakingmanager #크리스마스 #크리스마스케이크 #크리스마스디자인 #산타할부지 #아이싱 #케이크 #케익 #데코 #케이크데코  #디자인 #케이크디자인 #1호케이크 #1호 #1호디자인 #생크림 #생크림케이크 #우유생크림케이크 #딸기케이크 #딸기 #parisbaguette #cakedecoration #design #cakestyle","['#파리바게뜨', '#파리바게뜨케익', '#파리바게뜨케이크', '#파바', '#제조기사', '#제빵기사', '#bakingmanager', '#크리스마스', '#크리스마스케이크', '#크리스마스디자인', '#산타할부지', '#아이싱', '#케이크', '#케익', '#데코', '#케이크데코', '#디자인', '#케이크디자인', '#1호케이크', '#1호', '#1호디자인', '#생크림', '#생크림케이크', '#우유생크림케이크', '#딸기케이크', '#딸기', '#parisbaguette', '#cakedecoration', '#design', '#cakestyle']"
CmboeKgruXZ,최은지,"🖤🖤
.
.
.
.
.
.
.
#송년회#망년회#크리스마스#연말파티#파티#파뤼#서울#을지로#을지로와인바#와인바#와인어피스#일상#2022#2023#행복#wine#daily","['#송년회', '#망년회', '#크리스마스', '#연말파티', '#파티', '#파뤼', '#서울', '#을지로', '#을지로와인바', '#와인바', '#와인어피스', '#일상', '#2022', '#2023', '#행복', '#wine', '#daily']"
Cmb8JKqBUBN,单瑾贤,"ㅎ
#전포카페거리 #서면 #부산대 #유학생 #좋아요#좋아요반사 #크리스마스","['#전포카페거리', '#서면', '#부산대', '#유학생', '#좋아요', '#좋아요반사', '#크리스마스']"
Cmb2XEkB4EK,장예서,🎄,[]
Cmb5MzAyLue,김연희,"겨울여행☃️

#네살#40개월#태어나자마자#친구#눈#겨울#여행#크리스마스#귀염둥이들#추억박제","['#네살', '#40개월', '#태어나자마자', '#친구', '#눈', '#겨울', '#여행', '#크리스마스', '#귀염둥이들', '#추억박제']"
Cmbof0NhC_A,CAFE,"#케이크예약 #미니케이크 #크리스마스케이크 #딸기케이크 #🍓#연말케이크 

재료 소진시까지 케이크 주문받을 예정입니다❣️

배민1에도 등록되어 있지만 당일예약은 어렵습니다!

예약 문의는 dm또는 
010-4887-4724 로 문자 부탁드려요","['#케이크예약', '#미니케이크', '#크리스마스케이크', '#딸기케이크', '#연말케이크']"
CmbpaE9PnZO,김민지,빨리 크리스마스🎄🙏,[]
Cmb_ZIcv0Y4,한솔,"사진 왕많이 찍어서 하나더!💕
.
.
.
#커플 #데이트 #연남동맛집 #깔모누아 #차차밀로 #jmt #기념일 #크리스마스 #연말 #연말룩 #커플룩 #일상 #소통 #셀카","['#커플', '#데이트', '#연남동맛집', '#깔모누아', '#차차밀로', '#jmt', '#기념일', '#크리스마스', '#연말', '#연말룩', '#커플룩', '#일상', '#소통', '#셀카']"
Cma5YDZJJtm,𝐿,"🎄

.
.
#일상#데일리#연말룩#카페추천#운동#서면#해운대#좋아요#좋아요반사#좋반#좋아요테러#크리스마스#헬스타그램#뷰티#선팔#미용#선팔하면맞팔#스타일#좋반환영#맞팔환영#01#22#카페#오오티디#ootd#lnstagood#likeforfollow#likeforlikes#like4likes#followforfollowback","['#일상', '#데일리', '#연말룩', '#카페추천', '#운동', '#서면', '#해운대', '#좋아요', '#좋아요반사', '#좋반', '#좋아요테러', '#크리스마스', '#헬스타그램', '#뷰티', '#선팔', '#미용', '#선팔하면맞팔', '#스타일', '#좋반환영', '#맞팔환영', '#01', '#22', '#카페', '#오오티디', '#ootd', '#lnstagood', '#likeforfollow', '#likeforlikes', '#like4likes', '#followforfollowback']"
Cmb2v_mp_C7,유진,"#리그램 - @schesir.co.kr by @get_multi_repost
🎄쉐지애와함께하는 크리스마스 이벤트🎅
미로찾기 이벤트!

쉐지애가 준비한 이벤트에 참여하고 크리스마스 선물 받아가세요~!🎁

미로를 탈출하면 완성되는 글자는 무엇일까요❓

정답을 맞추신 분들 중 추첨을 통하여 10분에게 푸짐한 상품을 드립니다!

‍❄️참여방법
① 쉐지애 인스타 팔로우 & 게시글 좋아요
② 댓글에 정답과 받고 싶은 선물세트 작성하기
(ex. 정답은 ○○○! 고양이 선물세트 받고 싶어요~!)
※ 친구태그 & 리그램 시 당첨확률 UP!

‍❄️이벤트기간: 2022. 12. 16(금) - 12. 20(화)

‍❄️당첨자발표: 2022. 12. 22(목)

‍❄️당첨상품
3만원 상당의 쉐지애 고양이 or 강아지 선물세트

지금 바로 이벤트에 참여하고 선물세트 받아가세요~!

#크리스마스 #크리스마스이벤트 #미로이벤트 #미로찾기이벤트 #이벤트 #고양이사료 #고양이습식캔 #고양이간식 #고양이 #쉐지애이벤트 #쉐지애 #쉐지애이벤트 #강아지선물세트 #고양이선물세트 #강아지이벤트 #고양이이벤트","['#리그램', '#크리스마스', '#크리스마스이벤트', '#미로이벤트', '#미로찾기이벤트', '#이벤트', '#고양이사료', '#고양이습식캔', '#고양이간식', '#고양이', '#쉐지애이벤트', '#쉐지애', '#쉐지애이벤트', '#강아지선물세트', '#고양이선물세트', '#강아지이벤트', '#고양이이벤트']"
Cmbwe7KPVRn,예린ᰔ,"#20221221 #생후175일

𐂂 예돌푸와 함께하는 #크리스마스 ⍋

예린이는 기억하지 못 할 첫 번째 크리스마스지만,

나중에 사진을 보면서 이 날을 추억할 수 있겠죠?

10장 꽉 채워도 부족한 귀여움 ᰔ","['#20221221', '#생후175일', '#크리스마스']"
Cmb1keTr9lK,골든바우,"이번주 꽃다발 예약은 미리 해주시면 원하시는 시간에 기다림 없이 픽업하실 수 있습니다 
바쁜 연말을 맞이해 손님 여러분들의 편의를 지켜드리고 싶은 마음에 필독해 주시기 바랍니다 🤍

이번주 꽃다발 디자인은 겨울향 가득한 소재를 메인으로 
포인트 꽃의 색상을 세 가지로 정했어요 •하양 / 빨강 / 연분홍
예약주실 때 금액과 색상을 말씀해 주시면 좋습니다

• 홀리데이 꽃다발 4.8 / 6.0 / 7.8 / 9.0
• 포인트 꽃색상 하양 / 빨강 / 연분홍
 (꽃 없이 #소재다발 제작도 가능합니다)
• 6만원 이상 주문 시 크리스마스 카드 및 포장백 무료
• 배달은 접수 및 도착지연이 예상되오니 배달요청 시, 
  주소 먼저 알려주시면 배달요금 별도안내 드립니다",['#소재다발']
CmbuMYtv6v5,카페,"Heppy New Year!🎁

크리스마스 & New Year 쿠키선물세트.
화이트 초콜릿 산딸기 와 화이트 초콜릿 피스타치오쿠키 2종 준비했습니다.

예약 및 매장 이용안내
인스타 DM, 카톡으로 01030989856 부탁드립니다~ 감사합니다 🙇‍♀️

📢 수제쿠키 크리스마스 & New Year 선물세트 택배주문 가능
⠀
📦 [택배]
•구성: 1개 이쁜 보장가방 + 쿠키 1개 11800₩
• 주문 기간: 12월 31일까지 
• 발송일자: 12/20~29일괄배송.
⠀
⠀📌[매장 판매]
• 매장 판매기간: 12월31일 이틀간
• 매장에서는 낱개, 세트 모두 구매 가능합니다.

---‐--------------------------------------------------------------------------------

✔️cafe 
Op. am. 9:30 - Cl. pm. 19:30
✔️brunch
Fo. am.9:30 - Lo.pm. 18:30

 주소: 
경기 수원시 영통구 태장로7번길 49 (망포동, 영통 플래티넘베이스 씨) 제1층 103호

#에사브런치카페 #망포브런치카페 #망포맛칩 #크리스마스#크리스마수선물#크리스마스선물세트#","['#에사브런치카페', '#망포브런치카페', '#망포맛칩', '#크리스마스', '#크리스마수선물', '#크리스마스선물세트']"
CmbyfooLyPd,@yesterdaystable,".

내 아름다운 빈티지 테이블에 드디어 앉아서 뭔가를 했다. 모르는 누군가를 위해 책을 고르고 크리스마스 카드를 썼다. 

그리고 다시 느꼈다. 나는 선물할 때 아주 기쁘다는 것을. 오늘 낮동안 지금 내 삶에서 너무 부족한 게 없어서 '그럼 여기서 그만 해도 되나?' 고민했었는데 음 ..내가 충분하다고 느끼면 이렇게 주변에 더 나눠주면 되는구나. 인생에서 하고 싶은 것이 100이라면 98정도는 이미 채워진 상태라 지루하고 무료해질 때가 있는데 요즘이 살짝 그렇다. 

와인을 마시며 2023년의 나에게 크리스마스 카드를 썼다. 카드에 적은대로 이어지는 1년은 조금 더 솔직해지고 진짜 사랑을 할 수 있기를. 

#김림을지로 #책선물#크리스마스#크리스마스선물#모지스할머니의크리스마스선물 #오가와이토","['#김림을지로', '#책선물', '#크리스마스', '#크리스마스선물', '#모지스할머니의크리스마스선물', '#오가와이토']"
CmbysE4pvi3,일산네일/장항동네일/네일내일,"핑크로 이달의아트❤

.
✔네일 풀컬러 25000원 (회원가18000원)
✔패디 풀컬러 35000원 (회원가28000원)

🌈이달의아트 이벤트🌈
✔️일반가 60.000
 <카드는10%>
✔️회원가 55.000
⭐️회원권등록은 무지무지한혜택⭐️

▶️AM11:00 ~ PM9:00 <일요일휴무>
▶️010.2292.1326 

#일산네일샵#네일내일#일산네일#라페스타네일샵 #심플네일#시럽네일#소통#가을네일#그라데이션네일#유리네일#nail#일산#가을#무광네일#둥근프렌치#이달의아트#크리스마스#12월아트#자개네일#하트#오로라네일#프렌치네일#장항동네일샵#머메이드네일#김포네일#새해","['#일산네일샵', '#네일내일', '#일산네일', '#라페스타네일샵', '#심플네일', '#시럽네일', '#소통', '#가을네일', '#그라데이션네일', '#유리네일', '#nail', '#일산', '#가을', '#무광네일', '#둥근프렌치', '#이달의아트', '#크리스마스', '#12월아트', '#자개네일', '#하트', '#오로라네일', '#프렌치네일', '#장항동네일샵', '#머메이드네일', '#김포네일', '#새해']"
Cmbv_hVLenS,Flip,".
내가 봐도 뿌듯한 요망한 주황색 빡쓰
재고만 있으면 사야하는건데
엡송에 애토프라니!!!
매장에 깔아놓은건 안팔고
파는건 안깔아 놓고
.
#알수없는 #에르메스 #마케팅 #근데매너없는손님들보면나같아도안팔겠다 #무식이들은한국사람티내지마 #제발 #가격인상 #전 #막차 #탑승 #김여사 #신남 #산토리니 #엡송 #에토프 #괌 #면세 #쇼핑 #괌쇼핑 #괌에르메스 #크리스마스 #선물 #난팬티20장 #넌쓰레빠하나 #부럽지?","['#알수없는', '#에르메스', '#마케팅', '#근데매너없는손님들보면나같아도안팔겠다', '#무식이들은한국사람티내지마', '#제발', '#가격인상', '#전', '#막차', '#탑승', '#김여사', '#신남', '#산토리니', '#엡송', '#에토프', '#괌', '#면세', '#쇼핑', '#괌쇼핑', '#괌에르메스', '#크리스마스', '#선물', '#난팬티20장', '#넌쓰레빠하나', '#부럽지']"
CmbuSLFJdFh,파티포메,"#리그램 - @hi.den_official by @get_regrammer
#하이든 #크리스마스 #EVENT
.
하이든 오픈 기념 팔로우 이벤트🎁
.
야심차게 준비한 하이든 캠핑하우스⛺️
조립도구 필요없이 누구나 사용가능하며
휴대까지 가능한 하이든 캠핑 하우스👍
친환경소재로 제작되어 안심하고 사용 가능합니다😍

@아 언능 찜하러 가자😋

⛄ 참여 방법:
1. 하이든(@hi.den_official) 팔로우 & 좋아요는 필수!
2. 해당 게시글 리그램
3. 댓글에 참여 완료 댓글 남기기

⛄ 참여 기간:
2022년 12월 7일 (수) ~ 12월 26일 (월)

⛄ 당첨자 발표:
2022년 12월 27일 (화)

⛄ 경품 안내:
하이든 캠핑하우스 (3명)

⛄️ 당첨 확률 높이는 꿀팁🍯
▫️인그타그램 활동에 진심인 🙋🏻‍♀️
▫️사진촬영에 진심인 🙋🏻‍♀️
▫️당첨되신 계정으로 생생한 리뷰 가능한 🙋🏻‍♀️

❌ 안내사항
후기 작성 불이행시 다음 이벤트 선정 제외됩니다.
촬영해주신 사진과 영상은 하이든 마케팅 용도로 활용할수 있습니다.
받으신 모든 제품은 재판매불가능합니다.

⛄ 경품 발송:
2022년 12월 28일 (수)

⛄ 이벤트 참여 주의사항
- 이벤트 기간 및 당첨 경품 지급 기간 내 팔로우 취소시 당첨이 취소됩니다.
- 비공개계정은 참여 제한됩니다.
- 해당 이벤트는 하이든 공식 인스타그램 계정에서만 진행됩니다.
- 당첨자에 한하여 경품 발송을 위한 개인정보를 요청할 수 있습니다.
- 제공하신 개인 정보는 경품 발송 업무 외 사용되지 않으며, 경품 발송일 기점으로 3개월 후 파기됩니다.
- 부정확한 개인정보에 의해 당첨이 취소된 경우 재발송이 불가합니다.

⠀
#하이든 #하이든그램 #하이든라탄하우스 #하이든원목가구 #이벤트 #크리스마스이벤트 #하이든라탄식기 #하이든캠핑하우스 #하이든라탄리즈","['#리그램', '#하이든', '#크리스마스', '#EVENT', '#하이든', '#하이든그램', '#하이든라탄하우스', '#하이든원목가구', '#이벤트', '#크리스마스이벤트', '#하이든라탄식기', '#하이든캠핑하우스', '#하이든라탄리즈']"
CmbrYmUPcBM,이안맘지은,"독감으로 모든 행사를 뒤로
집에서 요양하다가…
정말 이대론 너무 슬퍼서 
컨디션 좋아지자마자
후다닥 분위기 내서 사진찍기📸
이거라도 남겨야 한다며…
분주한 엄마와 너, 
그리고 옆에서 우릴 보여
현웃터진 아빠..🤣🤣
#좌충우돌 
#세가족
#건강하자","['#좌충우돌', '#세가족', '#건강하자']"
Cmbv96irhcF,충주하다,"인스타 리그램 이벤트

포토이즘에서 사진 찍고 
나만의 투명 포토 카드 만들기

포토이즘에서 사진찍고 응모권 접수하면 
투명포토카드 증정

⚠️리그램 이벤트 참여방법⚠️
1. @modu_hada 팔로우 필수 !
2. 리그램에 아래 해시태그와 모두하다를 태그 해서 업로드하면 추첨을 통해 선물 받기
3. 해시태그 :
#굿바이2022, #Photoism, #크리스마스 #포토이즘 #포토이즘박스 

📸장소정보📸
✔️ 포토이즘 컬러드
충북 충주시 연수동산로6길 15

✔️ 포토이즘
충북 충주시 연수동산로6길 21 세로빌 1층

🎁제공상품🎁
- 추첨을 통해 다양한 상품 증정

💌이벤트 기간 및 발표💌
☝️리그램 이벤트 발표
1. 기간 : 12.21~12.25
2. 발표 : 12.31 피드로 발표

✌️투명포토카드 이벤트 발표
1. 기간 : 12.23~12.25 
2. 발표 : 12.26일부터 개별 연락","['#굿바이2022', '#Photoism', '#크리스마스', '#포토이즘', '#포토이즘박스']"
Cmbzh3uLjrs,보리누냐,Home sweet home 🛖🍹🫕,[]
Cmb3UkHvCB4,@seoxye,🖤🤍,[]
CmbmoOfrtZC,ɴᴀᴇᴜɴꕤ,"ꕤ D+647
태어나서 처음 본 산타할아버지🎅🏻
무섭다고 놓으라고 찡찡🤣좀 무섭긴하다🤣
은희이모의 크리스마스 선물이 너무 좋은 김나니👧🏻
⠀
♥ 선물이라는걸 아는지 받으면 너무 행복해한다
♥ 처음 밟아보는 눈이 뽀드득 소리가 나서  자꾸 밟고 다니려한다
⠀
#21개월아기 #크리스마스파티","['#21개월아기', '#크리스마스파티']"
Cmbik0PyVnJ,@h__jine,누끼딴거아니고 빛받은겁니다,[]
Cmb3PrayBsl,📷album,"-
발레하는 이모 덕분에
우리는 가을부터
크리스마스 분위기다.

올 해 드디어 다같이 #호두까기인형 감상

율 예뻐해주는 이모, 고마워. 
♥️

#크리스마스 #크리스마스공연 
#7세 #첫발레공연","['#호두까기인형', '#크리스마스', '#크리스마스공연', '#7세', '#첫발레공연']"
Cmbo6X5ruZ9,모이,"🤍내 마음에 흰 눈을 뿌린 듯
순수한 화이트부케
.
.
.
.
www.moooi.kr
#모이 #moooi #꽃정기배송 #꽃구독 #꽃선물 #꽃다발 #부케 #꽃 #양재꽃집모이 #양재천꽃집 #꽃집추천 #프로포즈꽃다발 #인테리어 #기념일꽃다발 #화이트부케 #생일선물 #졸업식꽃다발 #기념일꽃다발 #사무실인테리어 #병원인테리어 #크리스마스 #크리스마스선물 #크리스마스트리
#flowerstargram #bouquet #flowersubscriptionservice #florist #flowers #love #wedding","['#모이', '#moooi', '#꽃정기배송', '#꽃구독', '#꽃선물', '#꽃다발', '#부케', '#꽃', '#양재꽃집모이', '#양재천꽃집', '#꽃집추천', '#프로포즈꽃다발', '#인테리어', '#기념일꽃다발', '#화이트부케', '#생일선물', '#졸업식꽃다발', '#기념일꽃다발', '#사무실인테리어', '#병원인테리어', '#크리스마스', '#크리스마스선물', '#크리스마스트리', '#flowerstargram', '#bouquet', '#flowersubscriptionservice', '#florist', '#flowers', '#love', '#wedding']"
CmbroSeONls,JINATELIER,"먹부림 기록 남기기 📌

친정 부모님이랑 40분 웨이팅 끝에 입장한 중앙해장 🥄 (엄빠가 나 아니었음 절대 이렇게 오래 기다려서 안들어 갔을거라고 .. 🤣 고마워 엄빠 ♥️)

#곱창전골 맛은 더 말할 필요도 없이 최고였고, 선지가 먹고파서 주문한 한우 양선지 해장국도 완전 👍🏻👍🏻👍🏻
뜨원하게 먹고 나와서 호텔에서 뒹구르르 - 행복 그 잡채 💕

다음 날 졸린 눈 비비며 조식까지 야무지게 먹고 체크 아웃 🥐 
짧은 시간동안 알차게 많이도 먹었던 #호캉스 라 쓰고 #먹캉스 라 할 수 있었던 하루 🐷🐷🐷

#두레국수곱창전골못먹고온게한 🥲","['#곱창전골', '#호캉스', '#먹캉스', '#두레국수곱창전골못먹고온게한']"
Cmb1pewLAfg,김,"-
혼자놀기 만렙된둣 ㅎ
내일 가서 당근이랑 나뭇가지 꼭 꽂는다•••!
.
.
#눈사람 #크리스마스 #눈 #올라프 #olaf 
#frozen #snow #snowman","['#눈사람', '#크리스마스', '#눈', '#올라프', '#olaf', '#frozen', '#snow', '#snowman']"
Cmb9tSOh9sP,큐앤큐,겨울용 방한템 시계❣️,[]
Cmb-V53hxwj,까듀,"급배송 찾는분들 너무 많으셔서 아이템 추가요 🙌🏼 다음날 출고됩니다. 이 버전은 이 컬러랑 스카이블루 있어요. 
📌캡처해서 프로필링크로 문의",[]
CmbrhJgS-Rm,@mbnus2_,내가 살이 찔 수 밖에 없는 이유,[]
CmcBdBQPZGI,인스타스튜디오,"@merciercake << 문의계정

안녕하세요 메르시에케이크 입니다 😊

오늘 새로나온 크리스마스 케이크 뉴 디자인!

","['#핑클', '#광명케이크', '#광명레터링케이크', '#크리스마스', '#광명크리스마스케이크', '#크리스마스케이크', '#가산케이크', '#금천케이크', '#하안동케이크', '#철산케이크', '#소하동케이크', '#일직동케이크', '#광명주문제작케이크', '#광명당일케이크', '#광명카페']"
